index,smi1,smi2,product,pro_from_smi1_name,similarity
13091,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccc2cccc3c4cccc5c(C#Cc6ccccc6)ccc(c1c23)c54,a73,0.8
13092,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1cc2cccc3c4cccc5c(C#Cc6ccccc6)ccc(c(c1)c23)c54,a73,0.8
13093,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccc2c3ccc(C#Cc4ccccc4)c4cccc(c5cccc1c52)c43,a73,0.8
13095,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccc2c3cccc4c(C#Cc5ccccc5)ccc(c5cccc1c52)c43,a73,0.8
13096,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1cc2cccc3c4ccc(C#Cc5ccccc5)c5cccc(c(c1)c23)c54,a73,0.8
13097,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccc2cccc3c4ccc(C#Cc5ccccc5)c5cccc(c1c23)c54,a73,0.8
13100,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccc2c(C#Cc3ccccc3)ccc3c4cccc5cccc(c1c23)c54,a73,0.8
13101,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1cc2c(C#Cc3ccccc3)ccc3c4cccc5cccc(c(c1)c23)c54,a73,0.8
13102,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccc2c3cccc4cccc(c5ccc(C#Cc6ccccc6)c1c25)c43,a73,0.8
13107,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccccc1C#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43,a73,0.6666666666666666
13108,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1cccc(C#Cc2ccc3c4cccc5cccc(c6cccc2c63)c54)c1,a73,0.8
13109,C(#Cc1ccc2c3cccc4cccc(c5cccc1c52)c43)c1ccccc1,C#N,N#Cc1ccc(C#Cc2ccc3c4cccc5cccc(c6cccc2c63)c54)cc1,a73,0.8
13113,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2cccc(C)c21,a74,0.9375
13114,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2ccc(C)cc21,a74,0.967741935483871
13115,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccc(C)cc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.967741935483871
13116,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2c(C)cccc21,a74,0.967741935483871
13119,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2c(C)c(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.9090909090909092
13122,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3c(C)cc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.9090909090909092
13123,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3cc(C)c4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.967741935483871
13126,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5c(C)ccc6cccc(c7cccc3c74)c65)ccc21,a74,0.967741935483871
13127,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cc(C)cc6cccc(c7cccc3c74)c65)ccc21,a74,0.967741935483871
13128,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5ccc(C)c6cccc(c7cccc3c74)c65)ccc21,a74,0.967741935483871
13130,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6c(C)ccc(c7cccc3c74)c65)ccc21,a74,0.967741935483871
13131,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cc(C)cc(c7cccc3c47)c65)ccc21,a74,0.967741935483871
13132,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6ccc(C)c(c7cccc3c47)c65)ccc21,a74,0.967741935483871
13135,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7c(C)ccc3c47)c65)ccc21,a74,0.967741935483871
13136,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cc(C)cc3c47)c65)ccc21,a74,0.967741935483871
13137,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7ccc(C)c3c74)c65)ccc21,a74,0.967741935483871
13141,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)c(C)cc21,a74,0.9090909090909092
13142,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,CBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc(C)c21,a74,0.9375
13146,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2cccc(Br)c21,a74,0.8823529411764706
13148,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2ccc(Br)cc21,a74,0.8823529411764706
13150,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccc(Br)cc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13152,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2c(Br)cccc21,a74,0.8823529411764706
13158,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2c(Br)c(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8333333333333334
13164,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3c(Br)cc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8333333333333334
13166,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3cc(Br)c4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13172,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5c(Br)ccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13174,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cc(Br)cc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13176,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5ccc(Br)c6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13180,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6c(Br)ccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13182,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cc(Br)cc(c7cccc3c47)c65)ccc21,a74,0.8823529411764706
13184,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6ccc(Br)c(c7cccc3c47)c65)ccc21,a74,0.8823529411764706
13190,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7c(Br)ccc3c47)c65)ccc21,a74,0.8823529411764706
13192,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cc(Br)cc3c47)c65)ccc21,a74,0.8823529411764706
13194,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7ccc(Br)c3c74)c65)ccc21,a74,0.8823529411764706
13202,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)c(Br)cc21,a74,0.8333333333333334
13204,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,BrBr,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc(Br)c21,a74,0.8823529411764706
13210,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2cccc(Cl)c21,a74,0.8823529411764706
13212,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2ccc(Cl)cc21,a74,0.8823529411764706
13214,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccc(Cl)cc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13216,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2c(Cl)cccc21,a74,0.8823529411764706
13222,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2c(Cl)c(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8333333333333334
13228,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3c(Cl)cc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8333333333333334
13230,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3cc(Cl)c4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13236,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5c(Cl)ccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13238,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cc(Cl)cc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13240,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5ccc(Cl)c6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13244,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6c(Cl)ccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13246,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cc(Cl)cc(c7cccc3c47)c65)ccc21,a74,0.8823529411764706
13248,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6ccc(Cl)c(c7cccc3c47)c65)ccc21,a74,0.8823529411764706
13254,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7c(Cl)ccc3c47)c65)ccc21,a74,0.8823529411764706
13256,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cc(Cl)cc3c47)c65)ccc21,a74,0.8823529411764706
13258,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7ccc(Cl)c3c74)c65)ccc21,a74,0.8823529411764706
13266,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)c(Cl)cc21,a74,0.8333333333333334
13268,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,ClCl,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc(Cl)c21,a74,0.8823529411764706
13274,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2cccc(I)c21,a74,0.8823529411764706
13276,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2ccc(I)cc21,a74,0.8823529411764706
13278,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccc(I)cc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13280,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2c(I)cccc21,a74,0.8823529411764706
13286,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2c(I)c(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8333333333333334
13292,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3c(I)cc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8333333333333334
13294,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3cc(I)c4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13300,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5c(I)ccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13302,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cc(I)cc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13304,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5ccc(I)c6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13308,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6c(I)ccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13310,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cc(I)cc(c7cccc3c47)c65)ccc21,a74,0.8823529411764706
13312,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6ccc(I)c(c7cccc3c47)c65)ccc21,a74,0.8823529411764706
13318,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7c(I)ccc3c47)c65)ccc21,a74,0.8823529411764706
13320,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cc(I)cc3c47)c65)ccc21,a74,0.8823529411764706
13322,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7ccc(I)c3c74)c65)ccc21,a74,0.8823529411764706
13330,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)c(I)cc21,a74,0.8333333333333334
13332,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,II,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc(I)c21,a74,0.8823529411764706
13337,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2cccc(C#N)c21,a74,0.9090909090909092
13338,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2ccc(C#N)cc21,a74,0.9375
13339,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccc(C#N)cc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.9375
13340,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc2c2c(C#N)cccc21,a74,0.9375
13343,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2c(C#N)c(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13346,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3c(C#N)cc4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.8823529411764706
13347,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3cc(C#N)c4c5cccc6cccc(c7cccc3c74)c65)ccc21,a74,0.9375
13350,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5c(C#N)ccc6cccc(c7cccc3c74)c65)ccc21,a74,0.9375
13351,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cc(C#N)cc6cccc(c7cccc3c74)c65)ccc21,a74,0.9375
13352,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5ccc(C#N)c6cccc(c7cccc3c74)c65)ccc21,a74,0.9375
13354,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6c(C#N)ccc(c7cccc3c74)c65)ccc21,a74,0.9375
13355,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cc(C#N)cc(c7cccc3c47)c65)ccc21,a74,0.9375
13356,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6ccc(C#N)c(c7cccc3c47)c65)ccc21,a74,0.9375
13359,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7c(C#N)ccc3c47)c65)ccc21,a74,0.9375
13360,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cc(C#N)cc3c47)c65)ccc21,a74,0.9375
13361,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7ccc(C#N)c3c74)c65)ccc21,a74,0.9375
13365,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)c(C#N)cc21,a74,0.8823529411764706
13366,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)ccc21,C#N,CCCCn1c2ccccc2c2cc(C#Cc3ccc4c5cccc6cccc(c7cccc3c74)c65)cc(C#N)c21,a74,0.9090909090909092
13369,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,CBr,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(c(C)cc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,a75,0.9791666666666666
13370,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,CBr,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(cc(C)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,a75,1.0
13390,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,BrBr,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(c(Br)cc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,a75,0.903846153846154
13392,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,BrBr,CCCCC(CC)CN1C(=O)c2ccc3c4ccc5c6c(cc(Br)c(c7ccc(c2c37)C1=O)c64)C(=O)N(CC(CC)CCCC)C5=O,a75,0.9215686274509804
